1403638544127829504,0.96382,1.70425,0.36900,0.76001,-0.51305,-0.11974,0.38055,-0.24273,0.98226,1.22718,
1403638544227829504,0.97876,1.77545,0.39124,0.60016,-0.47511,-0.26829,0.58488,-0.22779,1.37368,1.22067,
1403638544327829504,0.99627,1.85276,0.42812,0.37530,-0.39165,-0.39062,0.74376,-0.24656,1.63199,0.81285,
1403638544427829504,1.01718,1.94142,0.47173,0.15370,-0.28020,-0.46102,0.82784,-0.30911,1.71003,0.17230,
1403638544527829504,1.03653,2.04119,0.51163,-0.02756,-0.16267,-0.49517,0.85299,-0.33482,1.56796,-0.49566,
1403638544627829504,1.05347,2.15200,0.54985,-0.20028,-0.03292,-0.51230,0.83448,-0.30906,1.26944,-1.08793,
1403638544727829504,1.06781,2.26558,0.57210,-0.41132,0.13251,-0.50893,0.74448,-0.24275,0.83562,-1.38052,
1403638544827829504,1.08331,2.37703,0.57080,0.63221,-0.31503,0.44906,-0.54718,-0.21972,0.38483,-1.28650,
1403638544927829504,1.10194,2.47895,0.54574,0.77456,-0.44280,0.34104,-0.29611,-0.21426,0.16032,-0.72093,
1403638545027829504,1.11975,2.56313,0.51301,0.82840,-0.50122,0.23561,-0.08379,-0.21009,0.24120,-0.05007,
1403638545127829504,1.13963,2.64141,0.47943,0.83477,-0.52718,0.12932,0.09231,-0.27301,0.39405,0.60436,
1403638545227829504,1.15768,2.71202,0.44927,0.79548,-0.53901,0.00003,0.27690,-0.27036,0.73610,1.09610,
1403638545327829504,1.17532,2.77641,0.43382,0.67276,-0.52510,-0.16064,0.49584,-0.27522,1.16721,1.31299,
1403638545427829504,1.18958,2.84536,0.44214,0.44455,-0.45355,-0.32153,0.70234,-0.27961,1.54381,1.03990,
1403638545527829504,1.20560,2.92657,0.47055,0.18401,-0.33427,-0.42274,0.82200,-0.34264,1.73020,0.36881,
1403638545627829504,1.21977,3.02239,0.50464,-0.02648,-0.20732,-0.46017,0.86288,-0.37989,1.61882,-0.38488,
1403638545727829504,1.23250,3.12492,0.53421,-0.21555,-0.06536,-0.47270,0.85195,-0.39957,1.34990,-1.04805,
1403638545827829504,1.24209,3.23352,0.55596,-0.43428,0.10883,-0.46594,0.76319,-0.34155,0.92110,-1.47590,
1403638545927829504,1.25104,3.34417,0.55827,0.66836,-0.29987,0.40396,-0.54789,-0.25551,0.44944,-1.37558,
1403638546027829504,1.26394,3.44053,0.54180,0.81186,-0.43391,0.28663,-0.26542,-0.22028,0.22707,-0.79231,
1403638546127829504,1.27706,3.52375,0.51919,0.85205,-0.49529,0.16677,-0.02978,-0.20435,0.28939,-0.12140,
1403638546227829504,1.28884,3.59837,0.49940,0.83885,-0.51804,0.05294,0.15864,-0.20293,0.51409,0.46311,
1403638546327829504,1.30051,3.67048,0.48469,0.77503,-0.52311,-0.07607,0.34626,-0.18568,0.86283,0.88527,
1403638546427829504,1.31095,3.74370,0.48543,0.62999,-0.49696,-0.22649,0.55214,-0.15394,1.26638,0.95382,
1403638546527829504,1.32449,3.82467,0.50481,0.40793,-0.42240,-0.36235,0.72379,-0.18725,1.61978,0.64417,
1403638546627829504,1.33859,3.91798,0.53975,0.19218,-0.32043,-0.43938,0.81691,-0.23444,1.74638,0.04647,
1403638546727829504,1.35089,4.02464,0.58446,0.01484,-0.20707,-0.47528,0.85499,-0.25657,1.65765,-0.60855,
1403638546827829504,1.36017,4.14318,0.62988,-0.16483,-0.06555,-0.50107,0.84703,-0.23387,1.42039,-1.18343,
1403638546927829504,1.36665,4.26704,0.65484,-0.37953,0.10749,-0.50780,0.76586,-0.17419,1.05373,-1.47912,
1403638547027829504,1.37313,4.39333,0.65204,0.60109,-0.29248,0.46635,-0.57937,-0.14073,0.64257,-1.40793,
1403638547127829504,1.37861,4.50947,0.62331,0.75006,-0.43333,0.37431,-0.33095,-0.12019,0.43800,-0.87260,
1403638547227829504,1.38368,4.61481,0.58784,0.81366,-0.50787,0.26577,-0.09691,-0.19241,0.43577,-0.18706,
1403638547327829504,1.38581,4.71477,0.55274,0.82136,-0.53860,0.16320,0.09301,-0.28802,0.62619,0.48915,
1403638547427829504,1.38211,4.80839,0.52743,0.78703,-0.54368,0.04728,0.28768,-0.34064,0.98866,1.01064,
1403638547527829504,1.37931,4.90136,0.51211,0.66728,-0.52396,-0.10858,0.51809,-0.42726,1.43484,1.32473,
1403638547627829504,1.37362,4.99728,0.51962,0.42779,-0.44753,-0.27712,0.73478,-0.47783,1.84749,1.09072,
1403638547727829504,1.36762,5.10773,0.54164,0.14787,-0.31793,-0.39092,0.85102,-0.56855,2.04016,0.45832,
1403638547827829504,1.35590,5.23558,0.55917,-0.07888,-0.17701,-0.44381,0.87492,-0.60738,1.92807,-0.27769,
1403638547927829504,1.34081,5.37324,0.56791,-0.27145,-0.03263,-0.46182,0.84379,-0.62525,1.65027,-0.92794,
1403638548027829504,1.31977,5.51866,0.56681,-0.48147,0.13544,-0.45348,0.73770,-0.56529,1.22162,-1.31246,
1403638548127829504,1.29747,5.66590,0.54651,0.69253,-0.31151,0.38991,-0.52090,-0.49742,0.80380,-1.19207,
1403638548227829504,1.27388,5.80202,0.51551,0.81988,-0.43499,0.27613,-0.24967,-0.46961,0.59765,-0.65946,
1403638548327829504,1.24806,5.92363,0.48873,0.85511,-0.49488,0.15399,-0.01313,-0.46613,0.67727,0.03011,
1403638548427829504,1.21972,6.03644,0.47928,0.83425,-0.51972,0.03771,0.18025,-0.44422,0.95269,0.58603,
1403638548527829504,1.19403,6.14763,0.47643,0.76219,-0.52539,-0.08822,0.36776,-0.44925,1.29546,0.97573,
1403638548627829504,1.16697,6.25817,0.49231,0.61521,-0.50065,-0.23130,0.56335,-0.42342,1.67159,0.97407,
1403638548727829504,1.14362,6.37464,0.52217,0.39803,-0.42926,-0.35874,0.72706,-0.47983,1.97563,0.67869,
1403638548827829504,1.12087,6.50225,0.56887,0.18220,-0.32886,-0.43510,0.81813,-0.55719,2.09900,0.10275,
1403638548927829504,1.09509,6.64236,0.61891,-0.00439,-0.21486,-0.47478,0.85346,-0.58666,1.98288,-0.51213,
1403638549027829504,1.06653,6.78583,0.66760,-0.19533,-0.07394,-0.50138,0.83964,-0.59477,1.73594,-1.05172,
1403638549127829504,1.03629,6.93799,0.70515,-0.42487,0.10292,-0.50435,0.74467,-0.56233,1.31412,-1.34851,
1403638549227829504,1.00821,7.09299,0.72089,0.66208,-0.30169,0.44714,-0.52028,-0.52794,0.85193,-1.16924,
1403638549327829504,0.98226,7.23438,0.72209,0.80321,-0.44250,0.32776,-0.22721,-0.53652,0.62769,-0.51360,
1403638549427829504,0.95715,7.36094,0.72150,0.83901,-0.50203,0.20960,0.01011,-0.56130,0.72768,0.20830,
1403638549527829504,0.93317,7.48055,0.72491,0.82201,-0.52457,0.09527,0.20009,-0.58446,0.99390,0.82468,
1403638549627829504,0.90817,7.59467,0.73739,0.75127,-0.52955,-0.03763,0.39211,-0.58658,1.36249,1.25482,
1403638549727829504,0.88556,7.70721,0.77041,0.58990,-0.49878,-0.20004,0.60268,-0.60247,1.77931,1.34090,
1403638549827829504,0.86398,7.82927,0.83384,0.35154,-0.40820,-0.33890,0.77132,-0.62027,2.12490,0.96361,
1403638549927829504,0.84269,7.96812,0.91006,0.12766,-0.28611,-0.41961,0.85192,-0.63539,2.20280,0.34667,
1403638550027829504,0.82133,8.12212,0.99273,-0.06108,-0.15006,-0.46147,0.87224,-0.61431,2.08383,-0.29102,
1403638550127829504,0.79987,8.28392,1.07169,-0.25799,0.00981,-0.48746,0.83410,-0.55104,1.80630,-0.78811,
1403638550227829504,0.77729,8.45080,1.13599,-0.48484,0.19957,-0.48233,0.70176,-0.42256,1.38351,-0.90972,
1403638550327829504,0.76043,8.61678,1.18188,0.69011,-0.38441,0.41101,-0.45502,-0.36442,0.97629,-0.59324,
1403638550427829504,0.74629,8.76522,1.20786,0.78881,-0.49119,0.31083,-0.19974,-0.35162,0.88612,0.02260,
1403638550527829504,0.73623,8.90437,1.23026,0.81569,-0.53762,0.21334,0.01044,-0.39443,0.98803,0.67559,
1403638550627829504,0.73106,9.03874,1.25248,0.80072,-0.55648,0.11758,0.18803,-0.47261,1.20451,1.30119,
1403638550727829504,0.72727,9.16509,1.28359,0.73379,-0.56038,-0.00649,0.38404,-0.50850,1.57113,1.75653,
1403638550827829504,0.72624,9.28606,1.33303,0.56474,-0.52826,-0.17190,0.61029,-0.54147,2.00348,1.83925,
1403638550927829504,0.72797,9.41263,1.40393,0.29587,-0.43345,-0.32455,0.78692,-0.56669,2.28933,1.39065,
1403638551027829504,0.73409,9.54871,1.48181,0.02444,-0.29439,-0.41236,0.86180,-0.63140,2.30899,0.65333,
1403638551127829504,0.74080,9.69106,1.55491,-0.19703,-0.14367,-0.44751,0.86039,-0.63304,2.03296,-0.08523,
1403638551227829504,0.74935,9.83391,1.61967,-0.41447,0.02774,-0.45392,0.78829,-0.57460,1.57186,-0.66633,
1403638551327829504,0.76028,9.96745,1.66168,0.63817,-0.22108,0.41492,-0.60967,-0.47331,1.04826,-0.83739,
1403638551427829504,0.77840,10.08535,1.67696,0.79391,-0.37943,0.31597,-0.35482,-0.36853,0.67285,-0.55170,
1403638551527829504,0.80385,10.18528,1.67933,0.85104,-0.47462,0.19169,-0.11714,-0.26668,0.54263,-0.03334,
1403638551627829504,0.83385,10.27070,1.68203,0.84327,-0.52770,0.07498,0.06938,-0.11717,0.66641,0.45039,
1403638551727829504,0.87400,10.34805,1.68611,0.78938,-0.56392,-0.05105,0.23722,-0.00375,0.88696,0.89894,
1403638551827829504,0.92220,10.41588,1.70328,0.67640,-0.57832,-0.19236,0.41355,0.11174,1.22856,1.07122,
1403638551927829504,0.97976,10.48189,1.74572,0.50274,-0.55461,-0.32935,0.57549,0.18599,1.53760,0.80980,
1403638552027829504,1.04797,10.55110,1.80588,0.31696,-0.50128,-0.42169,0.68588,0.15689,1.71040,0.28329,
1403638552127829504,1.12112,10.62567,1.87301,0.14847,-0.42944,-0.46780,0.75809,0.08965,1.67729,-0.35494,
1403638552227829504,1.19660,10.70240,1.94233,-0.01811,-0.33131,-0.49147,0.80521,0.03163,1.49918,-1.01442,
1403638552327829504,1.27140,10.78341,2.00296,-0.21595,-0.19594,-0.51134,0.80839,0.00298,1.18924,-1.61939,
1403638552427829504,1.35041,10.86589,2.04400,-0.46788,-0.01915,-0.51320,0.71927,0.00398,0.70289,-2.03009,
1403638552527829504,1.43103,10.94490,2.05158,0.73073,-0.19340,0.45217,-0.47347,0.05055,0.11538,-1.94419,
1403638552627829504,1.51477,11.00089,2.02884,0.87078,-0.35420,0.31101,-0.13987,0.09322,-0.26128,-1.33815,
1403638552727829504,1.60291,11.02986,1.99755,0.88371,-0.42410,0.15141,0.12755,0.15343,-0.27789,-0.55033,
1403638552827829504,1.69080,11.03887,1.97403,0.83788,-0.44663,0.00853,0.31371,0.27342,-0.08194,0.08548,
1403638552927829504,1.77947,11.03680,1.96254,0.74071,-0.44668,-0.14122,0.48154,0.39782,0.18500,0.50970,
1403638553027829504,1.86852,11.03078,1.96760,0.57211,-0.41085,-0.29518,0.64557,0.54482,0.44154,0.55740,
1403638553127829504,1.95997,11.02640,1.98616,0.35619,-0.33235,-0.41864,0.76643,0.66140,0.60814,0.26266,
1403638553227829504,2.05360,11.02559,2.01118,0.15060,-0.23841,-0.49406,0.82243,0.74566,0.57208,-0.21634,
1403638553327829504,2.14788,11.02403,2.04132,-0.03596,-0.13071,-0.54539,0.82715,0.82523,0.34622,-0.73305,
1403638553427829504,2.24195,11.02054,2.06550,-0.23301,0.00520,-0.58224,0.77889,0.87603,-0.04407,-1.12697,
1403638553527829504,2.33433,11.01058,2.07461,-0.45627,0.17430,-0.58403,0.64834,0.91358,-0.58580,-1.18917,
1403638553627829504,2.42643,10.98114,2.06547,0.65035,-0.33512,0.52818,-0.43101,0.86044,-1.04492,-0.84215,
1403638553727829504,2.51785,10.92813,2.05162,0.76612,-0.43974,0.43009,-0.18629,0.72450,-1.30573,-0.12881,
1403638553827829504,2.60438,10.85301,2.04252,0.81234,-0.48270,0.32657,0.02147,0.57565,-1.28416,0.67621,
1403638553927829504,2.68524,10.76402,2.04367,0.81543,-0.49572,0.21519,0.20741,0.41374,-1.14988,1.39409,
1403638554027829504,2.76290,10.66213,2.05420,0.75455,-0.49162,0.06378,0.42999,0.31180,-0.83758,1.94076,
1403638554127829504,2.83526,10.54895,2.08264,0.55208,-0.44655,-0.14018,0.69004,0.25914,-0.39975,2.08677,
1403638554227829504,2.90215,10.44291,2.13601,0.21420,-0.30966,-0.32593,0.86718,0.25741,-0.10761,1.61689,
1403638554327829504,2.96638,10.35230,2.19407,-0.09974,-0.13267,-0.41585,0.89416,0.26507,-0.14990,0.86881,
1403638554427829504,3.02522,10.27758,2.24063,-0.31505,0.02207,-0.44203,0.83956,0.33412,-0.43987,0.23865,
1403638554527829504,3.08280,10.20748,2.26996,-0.48284,0.16261,-0.44078,0.73901,0.41808,-0.78516,-0.15610,
1403638554627829504,3.13930,10.13858,2.28264,0.63697,-0.29709,0.40725,-0.58323,0.49273,-1.12934,-0.24882,
1403638554727829504,3.19627,10.05825,2.28421,0.75233,-0.40756,0.34278,-0.38780,0.54672,-1.35264,-0.02911,
1403638554827829504,3.25557,9.97228,2.28057,0.81415,-0.48548,0.25689,-0.18836,0.58908,-1.41153,0.42892,
1403638554927829504,3.31690,9.87978,2.27930,0.82791,-0.53698,0.16187,-0.00454,0.61589,-1.30010,0.91251,
1403638555027829504,3.38191,9.78115,2.27684,0.79893,-0.57242,0.05173,0.17712,0.61477,-1.07652,1.32932,
1403638555127829504,3.44836,9.67333,2.28334,0.70398,-0.58834,-0.09735,0.38573,0.62264,-0.68823,1.53654,
1403638555227829504,3.51835,9.56499,2.30614,0.50793,-0.55203,-0.27141,0.60301,0.59167,-0.26443,1.36477,
1403638555327829504,3.59310,9.46877,2.34691,0.24431,-0.45639,-0.41131,0.75023,0.50784,-0.02813,0.73886,
1403638555427829504,3.67160,9.38713,2.38782,0.00262,-0.34043,-0.48493,0.80557,0.37227,-0.06864,-0.07389,
1403638555527829504,3.74937,9.31687,2.41889,-0.20003,-0.22400,-0.50804,0.80728,0.24392,-0.31617,-0.83977,
1403638555627829504,3.82417,9.25658,2.44338,-0.41934,-0.07650,-0.50972,0.74732,0.16599,-0.74495,-1.45539,
1403638555727829504,3.89433,9.19582,2.44761,0.67887,-0.12156,0.46333,-0.55649,0.14223,-1.27032,-1.60666,
1403638555827829504,3.96258,9.12225,2.43225,0.86307,-0.30913,0.32862,-0.22708,0.14126,-1.66172,-1.14032,
1403638555927829504,4.03135,9.03153,2.40871,0.89777,-0.40577,0.15545,0.07212,0.18599,-1.65336,-0.37902,
1403638556027829504,4.09749,8.93086,2.40284,0.84773,-0.44386,-0.00643,0.29035,0.30029,-1.36319,0.27176,
1403638556127829504,4.16343,8.82884,2.40887,0.74139,-0.44855,-0.16149,0.47230,0.42130,-1.01847,0.62396,
1403638556227829504,4.23092,8.72963,2.42653,0.56828,-0.41410,-0.31346,0.63821,0.52933,-0.67538,0.65144,
1403638556327829504,4.30100,8.64178,2.45755,0.35747,-0.34447,-0.43348,0.75210,0.61164,-0.44554,0.35966,
1403638556427829504,4.37462,8.56785,2.49274,0.15886,-0.26080,-0.51037,0.80391,0.67186,-0.38748,-0.10776,
1403638556527829504,4.45074,8.50711,2.52584,-0.02389,-0.16570,-0.55932,0.81187,0.72970,-0.51141,-0.58946,
1403638556627829504,4.53089,8.45670,2.55563,-0.21650,-0.05235,-0.58710,0.77827,0.74654,-0.71907,-1.03326,
1403638556727829504,4.61624,8.41484,2.57847,-0.44244,0.10249,-0.59029,0.66730,0.73789,-1.08210,-1.24989,
1403638556827829504,4.70844,8.37353,2.58082,0.66053,-0.27892,0.53734,-0.44405,0.69990,-1.46993,-0.98123,
1403638556927829504,4.80935,8.32291,2.57075,0.79146,-0.40717,0.42416,-0.16699,0.60019,-1.63724,-0.25672,
1403638557027829504,4.91370,8.25912,2.55714,0.83115,-0.46386,0.30001,0.06341,0.51502,-1.48724,0.52395,
1403638557127829504,5.01819,8.18746,2.54628,0.81602,-0.48796,0.16602,0.26162,0.45573,-1.17905,1.20847,
1403638557227829504,5.12162,8.11028,2.54554,0.72745,-0.48995,0.00135,0.48037,0.47029,-0.72838,1.67462,
1403638557327829504,5.22908,8.03263,2.56600,0.50458,-0.43615,-0.19780,0.71836,0.48288,-0.21216,1.73456,
1403638557427829504,5.33709,7.96763,2.61394,0.18644,-0.30186,-0.36246,0.86183,0.53953,0.11768,1.22892,
1403638557527829504,5.44429,7.92189,2.67381,-0.07627,-0.14291,-0.44765,0.87941,0.63725,0.07857,0.51850,
1403638557627829504,5.54798,7.88917,2.72415,-0.27685,0.00732,-0.48652,0.82861,0.75383,-0.16250,-0.03453,
1403638557727829504,5.65134,7.86261,2.76192,-0.46187,0.15871,-0.49444,0.71904,0.86139,-0.51451,-0.36376,
1403638557827829504,5.75550,7.83445,2.77501,0.62596,-0.30198,0.46407,-0.54920,0.94613,-0.82633,-0.33248,
1403638557927829504,5.85990,7.79936,2.76772,0.73908,-0.41241,0.40046,-0.35115,0.99967,-0.98858,-0.00339,
1403638558027829504,5.96326,7.75744,2.75055,0.80074,-0.48310,0.31737,-0.15715,0.99497,-1.02493,0.43756,
1403638558127829504,6.06843,7.71023,2.72995,0.82139,-0.52747,0.21419,0.03482,0.97369,-0.88527,0.93980,
1403638558227829504,7.05459,7.83164,2.95624,-0.30348,0.70308,0.45212,0.45734,1.04170,-0.34466,0.05288,
1403638558327829504,7.16205,7.80042,2.96737,-0.29935,0.70481,0.45445,0.45509,1.06606,-0.24765,0.14597,
1403638558427829504,7.27032,7.77559,2.98962,-0.29329,0.70723,0.45800,0.45170,1.06276,-0.20240,0.24025,
1403638558527829504,7.37849,7.75863,3.01823,-0.28993,0.71044,0.45950,0.44730,1.06746,-0.11214,0.31355,
1403638558627829504,7.48882,7.75102,3.05391,-0.29480,0.71169,0.45551,0.44620,1.10074,-0.01523,0.39114,
1403638558727829504,7.60309,7.75208,3.09266,-0.30524,0.71222,0.44763,0.44632,1.13474,0.06133,0.39108,
1403638558827829504,7.71964,7.76023,3.12754,-0.31064,0.71170,0.44335,0.44769,1.16828,0.10082,0.31349,
1403638558927829504,7.84254,7.77109,3.15402,-0.31143,0.70856,0.44274,0.45269,1.21136,0.13339,0.24775,
1403638559027829504,7.96637,7.78675,3.17349,-0.31200,0.70345,0.44263,0.46033,1.23340,0.16396,0.16868,
1403638559127829504,8.09065,7.80575,3.18513,-0.31299,0.69966,0.44236,0.46565,1.24386,0.18905,0.09326,
1403638559227829504,8.21589,7.82650,3.19049,-0.31201,0.69637,0.44394,0.46973,1.24599,0.20125,0.03474,
1403638559327829504,8.34006,7.84834,3.18879,-0.31023,0.69399,0.44604,0.47243,1.23800,0.21414,-0.03024,
1403638559427829504,8.46452,7.87066,3.18180,-0.30611,0.69133,0.44975,0.47548,1.20528,0.21864,-0.08655,
1403638559527829504,8.58782,7.89474,3.17122,-0.30480,0.68942,0.45128,0.47765,1.18238,0.23938,-0.14070,
1403638559627829504,8.70603,7.92013,3.15562,-0.30513,0.68768,0.45189,0.47936,1.15498,0.25832,-0.17790,
1403638559727829504,8.82134,7.94797,3.13993,-0.30554,0.68674,0.45252,0.47986,1.10509,0.26781,-0.14107,
1403638559827829504,8.93112,7.97751,3.12906,-0.30680,0.68729,0.45256,0.47822,1.07169,0.29824,-0.08417,
1403638559927829504,9.03801,8.00904,3.12303,-0.30698,0.68837,0.45001,0.47895,1.05344,0.31298,-0.07008,
1403638560027829504,9.14548,8.04229,3.11313,-0.30384,0.69423,0.44055,0.48130,1.04105,0.31049,-0.13965,
1403638560127829504,9.25115,8.07540,3.09652,-0.29638,0.70324,0.42478,0.48701,1.03021,0.31105,-0.21359,
1403638560227829504,9.35712,8.10875,3.07369,-0.28465,0.71383,0.40517,0.49524,1.03215,0.31739,-0.24864,
1403638560327829504,9.46098,8.14111,3.04883,-0.27265,0.72285,0.38226,0.50697,1.01342,0.30790,-0.26276,
1403638560427829504,9.56046,8.17116,3.02172,-0.26062,0.73090,0.35754,0.51963,0.97606,0.28996,-0.29351,
1403638560527829504,9.65501,8.19797,2.99051,-0.24791,0.73897,0.33194,0.53131,0.93529,0.25448,-0.33337,
1403638560627829504,9.74578,8.22062,2.95463,-0.23765,0.74919,0.30392,0.53840,0.89597,0.20782,-0.38838,
1403638560727829504,9.83379,8.23765,2.91779,-0.23038,0.75930,0.27634,0.54224,0.86507,0.16316,-0.34797,
1403638560827829504,6.79377,10.10256,5.42207,0.72478,-0.40219,0.42939,-0.35856,-0.39944,0.50349,0.10351,
1403638560927829504,7.63502,9.88850,4.91636,0.77581,-0.43807,0.38167,-0.24606,0.04451,0.02574,0.31932,
1403638561027829504,8.10940,9.85225,4.40357,0.81989,-0.49029,0.27913,-0.09736,0.25427,-0.19266,0.67492,
1403638561127829504,8.39392,9.80208,3.83344,0.81816,-0.55014,0.12740,0.10825,0.40991,-0.14624,1.00454,
1403638561227829504,8.57851,9.68808,3.29645,0.72958,-0.58446,-0.05636,0.35062,0.50888,0.13707,1.21677,
1403638561327829504,8.71244,9.53437,2.92142,0.54040,-0.55874,-0.23881,0.58202,0.52378,0.46480,1.06017,
1403638561427829504,8.81999,9.39405,2.79204,0.28558,-0.46616,-0.39120,0.74034,0.52372,0.56387,0.45901,
1403638561527829504,8.93231,9.27255,2.84166,0.04000,-0.34498,-0.47952,0.80589,0.39243,0.52464,-0.22094,
1403638561627829504,9.03608,9.17780,2.97893,-0.17324,-0.22186,-0.51617,0.80891,0.30772,0.22270,-0.88034,
1403638561727829504,9.13115,9.09928,3.14309,-0.39205,-0.08120,-0.52331,0.75223,0.22983,-0.19250,-1.42741,
1403638561827829504,9.21534,9.03695,3.26746,0.63080,-0.09661,0.49140,-0.59269,0.17573,-0.68992,-1.64619,
1403638561927829504,9.29082,8.97929,3.29607,0.81914,-0.27582,0.38923,-0.31847,0.14040,-1.09094,-1.39252,
1403638562027829504,9.36420,8.90852,3.23958,0.88925,-0.39391,0.23162,-0.02074,0.11611,-1.20949,-0.74777,
1403638562127829504,9.43082,8.82050,3.15896,0.86317,-0.45093,0.06706,0.21703,0.11096,-1.06122,-0.08038,
1403638562227829504,9.48584,8.72532,3.08953,0.77407,-0.47123,-0.08948,0.41323,0.23804,-0.69341,0.33607,
1403638562327829504,9.53833,8.63499,3.04491,0.62190,-0.45460,-0.24245,0.58974,0.30564,-0.31301,0.46468,
1403638562427829504,9.58736,8.55149,3.03497,0.42117,-0.39883,-0.37564,0.72280,0.32573,-0.02498,0.26438,
1403638562527829504,9.63566,8.47596,3.06532,0.22638,-0.32454,-0.46756,0.79045,0.33462,0.08448,-0.19208,
1403638562627829504,9.68090,8.40743,3.11007,0.04551,-0.24638,-0.52706,0.81205,0.30747,0.01670,-0.67740,
1403638562727829504,9.72526,8.34142,3.16010,-0.14306,-0.15324,-0.56635,0.79706,0.23062,-0.18517,-1.18642,
1403638562827829504,9.76380,8.27947,3.19264,-0.36291,-0.02085,-0.58511,0.72492,0.18729,-0.58430,-1.50364,
1403638562927829504,9.79827,8.21611,3.19557,0.60020,-0.15545,0.55730,-0.55228,0.11618,-1.05813,-1.52219,
1403638563027829504,9.82837,8.14137,3.16094,0.77515,-0.32204,0.46206,-0.28623,0.04770,-1.39713,-1.07314,
1403638563127829504,9.85694,8.05123,3.10667,0.84579,-0.41811,0.33084,-0.01924,-0.04269,-1.45581,-0.37040,
1403638563227829504,9.88234,7.94997,3.04799,0.83924,-0.46587,0.19434,0.20215,-0.14680,-1.30815,0.35589,
1403638563327829504,9.90082,7.83871,2.99643,0.77059,-0.48158,0.04591,0.41493,-0.18504,-0.96743,0.91389,
1403638563427829504,9.90804,7.72495,2.96173,0.60067,-0.45615,-0.12930,0.64374,-0.18862,-0.55497,1.12939,
1403638563527829504,9.90720,7.61432,2.95205,0.31285,-0.35215,-0.30894,0.82624,-0.23418,-0.20920,0.87505,
1403638563627829504,9.89592,7.51671,2.96459,0.01995,-0.20088,-0.42347,0.88314,-0.24455,-0.15655,0.26183,
1403638563727829504,9.87617,7.42672,2.97719,-0.21822,-0.05250,-0.47226,0.85240,-0.23840,-0.38808,-0.31263,
1403638563827829504,9.84826,7.33785,2.98419,-0.43307,0.10201,-0.48332,0.75395,-0.19816,-0.79022,-0.69266,
1403638563927829504,9.81730,7.24284,2.97657,0.63367,-0.26622,0.45094,-0.56943,-0.18310,-1.21860,-0.70676,
1403638564027829504,9.78352,7.13512,2.95367,0.76623,-0.39776,0.37584,-0.33679,-0.21080,-1.50186,-0.39734,
1403638564127829504,9.74468,7.01117,2.92087,0.82033,-0.47802,0.29005,-0.12014,-0.25115,-1.56485,0.09227,
1403638564227829504,9.70092,6.87441,2.88809,0.82455,-0.52454,0.19852,0.07460,-0.32568,-1.47997,0.61737,
1403638564327829504,9.65070,6.72463,2.86718,0.78017,-0.55265,0.07661,0.28293,-0.39127,-1.21815,1.12163,
1403638564427829504,9.59333,6.56656,2.87157,0.64977,-0.54649,-0.08838,0.52090,-0.48243,-0.82696,1.34268,
1403638564527829504,9.52823,6.41191,2.90016,0.41186,-0.47580,-0.26318,0.73125,-0.61063,-0.48261,1.13368,
1403638564627829504,9.45587,6.26791,2.93887,0.12909,-0.34917,-0.38690,0.84364,-0.72729,-0.37469,0.53763,
1403638564727829504,9.37622,6.13239,2.97131,-0.12539,-0.20705,-0.44644,0.86145,-0.85563,-0.52697,-0.14547,
1403638564827829504,9.28870,6.00089,2.98688,-0.34840,-0.05672,-0.46710,0.81069,-0.90871,-0.88979,-0.73468,
1403638564927829504,9.19510,5.86538,2.97048,0.55515,-0.10476,0.45405,-0.68896,-0.97301,-1.30275,-1.13311,
1403638565027829504,9.09446,5.72372,2.92109,0.72594,-0.26477,0.39999,-0.49286,-0.95536,-1.69938,-1.16491,
1403638565127829504,8.99414,5.56978,2.84542,0.83118,-0.39426,0.30143,-0.25069,-1.01197,-2.04042,-0.92284,
1403638565227829504,8.88734,5.39509,2.75940,0.85809,-0.47600,0.19036,-0.02942,-0.98500,-2.07821,-0.46984,
1403638565327829504,8.77848,5.20740,2.67542,0.82989,-0.52601,0.06970,0.17245,-0.97615,-1.94375,0.00704,
1403638565427829504,8.66630,5.00775,2.60354,0.74144,-0.54759,-0.07277,0.38095,-0.95944,-1.64772,0.32515,
1403638565527829504,8.55201,4.80097,2.55690,0.56870,-0.52687,-0.23482,0.58638,-0.96736,-1.25721,0.29643,
1403638565627829504,8.43301,4.60312,2.53377,0.34502,-0.45866,-0.37083,0.73012,-1.01095,-1.02748,-0.12262,
1403638565727829504,8.31202,4.41728,2.52055,0.13154,-0.36684,-0.45915,0.79832,-1.10540,-0.99026,-0.72963,
1403638565827829504,8.18555,4.24139,2.50747,-0.06456,-0.26430,-0.50553,0.81879,-1.21918,-1.13677,-1.31946,
1403638565927829504,8.05614,4.07361,2.49226,-0.27416,-0.13250,-0.53307,0.78938,-1.33363,-1.43313,-1.87810,
1403638566027829504,7.92056,3.91533,2.45305,0.51685,-0.04411,0.52883,-0.67176,-1.39306,-1.86467,-2.19199,
1403638566127829504,7.78406,3.75908,2.38333,0.74271,-0.24338,0.46031,-0.42102,-1.45452,-2.31514,-2.05761,
1403638566227829504,7.64339,3.59104,2.28949,0.85458,-0.38830,0.32682,-0.11002,-1.50314,-2.49196,-1.46236,
1403638566327829504,7.50465,3.41214,2.18982,0.85863,-0.45559,0.17219,0.15980,-1.55998,-2.36479,-0.70627,
1403638566427829504,7.36258,3.22454,2.09843,0.79382,-0.47664,0.01805,0.37727,-1.55053,-2.00406,-0.11794,
